NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRAL_WHITE_MATTER	HP_APLASIA_HYPOPLASIA_OF_THE_CEREBRAL_WHITE_MATTER	Details ...	24	-0.79522705	-2.140622	0.001984127	0.066245444	0.046	3001	tags=63%, list=11%, signal=70%	
HP_STROKE_LIKE_EPISODE	HP_STROKE_LIKE_EPISODE	Details ...	30	-0.7394379	-2.1350532	0.0019762847	0.034112915	0.047	2724	tags=53%, list=10%, signal=59%	
HP_LACTICACIDURIA	HP_LACTICACIDURIA	Details ...	30	-0.66232264	-2.1231978	0.0019607844	0.026007	0.051	2936	tags=40%, list=10%, signal=45%	
HP_BASAL_GANGLIA_CALCIFICATION	HP_BASAL_GANGLIA_CALCIFICATION	Details ...	52	-0.54166234	-2.113001	0.0078125	0.023054317	0.059	2170	tags=31%, list=8%, signal=33%	
HP_MANIA	HP_MANIA	Details ...	47	-0.59710187	-2.0892663	0.001992032	0.02475126	0.075	2170	tags=36%, list=8%, signal=39%	
HP_CONCENTRIC_HYPERTROPHIC_CARDIOMYOPATHY	HP_CONCENTRIC_HYPERTROPHIC_CARDIOMYOPATHY	Details ...	21	-0.83586055	-2.0812063	0.0	0.022733502	0.076	2170	tags=62%, list=8%, signal=67%	
HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE	HP_ABNORMAL_MITOCHONDRIA_IN_MUSCLE_TISSUE	Details ...	48	-0.6185748	-2.072194	0.005976096	0.02178952	0.086	2170	tags=35%, list=8%, signal=38%	
HP_PROXIMAL_TUBULOPATHY	HP_PROXIMAL_TUBULOPATHY	Details ...	57	-0.5538294	-2.0465221	0.0040650405	0.025310192	0.118	2660	tags=30%, list=9%, signal=33%	
HP_HYPOPARATHYROIDISM	HP_HYPOPARATHYROIDISM	Details ...	42	-0.5545686	-2.042658	0.0140280565	0.023604162	0.125	2170	tags=36%, list=8%, signal=39%	
HP_RAGGED_RED_MUSCLE_FIBERS	HP_RAGGED_RED_MUSCLE_FIBERS	Details ...	69	-0.59753007	-2.0325844	0.011650485	0.02461075	0.141	3208	tags=41%, list=11%, signal=46%	
HP_DORSOCERVICAL_FAT_PAD	HP_DORSOCERVICAL_FAT_PAD	Details ...	15	-0.6470306	-2.0259635	0.0	0.024635121	0.153	2265	tags=33%, list=8%, signal=36%	
HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY	HP_ABNORMAL_BASAL_GANGLIA_MRI_SIGNAL_INTENSITY	Details ...	36	-0.58537245	-2.0091665	0.003929273	0.027297359	0.176	2887	tags=33%, list=10%, signal=37%	
HP_MITOCHONDRIAL_MYOPATHY	HP_MITOCHONDRIAL_MYOPATHY	Details ...	63	-0.52136004	-2.0084822	0.009578544	0.025528125	0.177	2170	tags=30%, list=8%, signal=33%	
HP_PSYCHOTIC_MENTATION	HP_PSYCHOTIC_MENTATION	Details ...	28	-0.6843169	-1.9939967	0.0057142857	0.028081	0.205	2170	tags=54%, list=8%, signal=58%	
HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION	HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION	Details ...	94	-0.4672052	-1.9865952	0.003960396	0.028236434	0.209	2724	tags=27%, list=10%, signal=29%	
HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS	HP_MITOCHONDRIAL_RESPIRATORY_CHAIN_DEFECTS	Details ...	20	-0.803754	-1.9819068	0.004	0.028736098	0.222	1883	tags=65%, list=7%, signal=70%	
HP_VENTRICULAR_PREEXCITATION	HP_VENTRICULAR_PREEXCITATION	Details ...	38	-0.708894	-1.9752843	0.00996016	0.029701803	0.245	2724	tags=50%, list=10%, signal=55%	
HP_ABNORMAL_BRAIN_LACTATE_LEVEL_BY_MRS	HP_ABNORMAL_BRAIN_LACTATE_LEVEL_BY_MRS	Details ...	38	-0.54862285	-1.9639816	0.005791506	0.03189286	0.273	2170	tags=37%, list=8%, signal=40%	
HP_RETINAL_TELANGIECTASIA	HP_RETINAL_TELANGIECTASIA	Details ...	27	-0.64072585	-1.9606674	0.008032128	0.031191664	0.281	441	tags=33%, list=2%, signal=34%	
HP_VITILIGO	HP_VITILIGO	Details ...	34	-0.6756869	-1.9501561	0.008097166	0.03383261	0.307	2170	tags=38%, list=8%, signal=41%	
HP_ABNORMAL_CIRCULATING_NON_PROTEINOGENIC_AMINO_ACID_CONCENTRATION	HP_ABNORMAL_CIRCULATING_NON_PROTEINOGENIC_AMINO_ACID_CONCENTRATION		31	-0.6539517	-1.9433717	0.00967118	0.03456808	0.323	2724	tags=48%, list=10%, signal=53%	
HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION	HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION		35	-0.6165968	-1.9359487	0.018	0.035779327	0.34	2170	tags=40%, list=8%, signal=43%	
HP_STUTTERING	HP_STUTTERING		24	-0.7056822	-1.9327313	0.015655577	0.034935012	0.343	2170	tags=54%, list=8%, signal=59%	
HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION	HP_FOCAL_T2_HYPERINTENSE_BASAL_GANGLIA_LESION		24	-0.6721302	-1.9255366	0.022044089	0.036370784	0.367	2724	tags=42%, list=10%, signal=46%	
HP_3_METHYLGLUTACONIC_ACIDURIA	HP_3_METHYLGLUTACONIC_ACIDURIA		27	-0.52625805	-1.9178797	0.0	0.038067445	0.395	260	tags=15%, list=1%, signal=15%	
HP_ABNORMAL_CIRCULATING_CITRULLINE_CONCENTRATION	HP_ABNORMAL_CIRCULATING_CITRULLINE_CONCENTRATION		21	-0.75624585	-1.9159448	0.00984252	0.037430853	0.406	2724	tags=62%, list=10%, signal=68%	
