NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOCC_CHROMOSOME_TELOMERIC_REGION	GOCC_CHROMOSOME_TELOMERIC_REGION	Details ...	167	-0.365124	-1.8052988	0.0	0.5984184	0.313	4295	tags=26%, list=15%, signal=30%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE	GOCC_INTRACILIARY_TRANSPORT_PARTICLE	Details ...	25	-0.44778207	-1.5823523	0.019723866	1.0	0.873	7274	tags=44%, list=26%, signal=59%	
GOCC_MITOTIC_SPINDLE_POLE	GOCC_MITOTIC_SPINDLE_POLE	Details ...	38	-0.40616238	-1.5725148	0.024242423	1.0	0.891	8136	tags=37%, list=29%, signal=52%	
GOCC_PERICENTRIC_HETEROCHROMATIN	GOCC_PERICENTRIC_HETEROCHROMATIN	Details ...	30	-0.41933346	-1.5294968	0.042424243	1.0	0.948	8134	tags=57%, list=29%, signal=79%	
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	Details ...	393	-0.27493712	-1.5275956	0.025896415	1.0	0.948	5899	tags=26%, list=21%, signal=33%	
GOCC_SYNAPTIC_CLEFT	GOCC_SYNAPTIC_CLEFT	Details ...	19	-0.47841665	-1.4752612	0.0591716	1.0	0.975	4099	tags=42%, list=14%, signal=49%	
GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	GOCC_COMPLEX_OF_COLLAGEN_TRIMERS	Details ...	21	-0.42815757	-1.4709513	0.014492754	1.0	0.976	5910	tags=43%, list=21%, signal=54%	
GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOCC_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	Details ...	100	-0.33806953	-1.4394373	0.036144577	1.0	0.988	6289	tags=38%, list=22%, signal=49%	
GOCC_CILIARY_TIP	GOCC_CILIARY_TIP	Details ...	47	-0.36477387	-1.4323976	0.063025214	1.0	0.989	7274	tags=38%, list=26%, signal=51%	
GOCC_RIBBON_SYNAPSE	GOCC_RIBBON_SYNAPSE	Details ...	15	-0.44607633	-1.420819	0.07869482	1.0	0.989	9195	tags=53%, list=32%, signal=79%	
GOCC_NADH_DEHYDROGENASE_COMPLEX	GOCC_NADH_DEHYDROGENASE_COMPLEX	Details ...	49	-0.42752877	-1.4069097	0.1493776	1.0	0.991	708	tags=16%, list=2%, signal=17%	
GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	GOCC_MRNA_CLEAVAGE_FACTOR_COMPLEX	Details ...	20	-0.3681993	-1.3943305	0.08928572	1.0	0.994	4092	tags=25%, list=14%, signal=29%	
GOCC_CILIARY_BASAL_BODY	GOCC_CILIARY_BASAL_BODY	Details ...	162	-0.28798732	-1.3934704	0.043568466	1.0	0.994	6798	tags=33%, list=24%, signal=43%	
GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	GOCC_SWI_SNF_SUPERFAMILY_TYPE_COMPLEX	Details ...	92	-0.29464036	-1.3886048	0.08805031	1.0	0.996	4936	tags=27%, list=17%, signal=33%	
GOCC_ANAPHASE_PROMOTING_COMPLEX	GOCC_ANAPHASE_PROMOTING_COMPLEX	Details ...	21	-0.39438125	-1.3817418	0.113168724	1.0	0.997	5961	tags=38%, list=21%, signal=48%	
GOCC_NUCLEAR_CHROMOSOME	GOCC_NUCLEAR_CHROMOSOME	Details ...	223	-0.26753193	-1.3802568	0.057446808	1.0	0.997	4936	tags=24%, list=17%, signal=29%	
GOCC_GABA_ERGIC_SYNAPSE	GOCC_GABA_ERGIC_SYNAPSE	Details ...	64	-0.3059382	-1.3756361	0.06412826	1.0	0.998	6256	tags=34%, list=22%, signal=44%	
GOCC_CONDENSED_CHROMOSOME	GOCC_CONDENSED_CHROMOSOME	Details ...	277	-0.26274264	-1.3671912	0.083333336	1.0	0.998	5899	tags=26%, list=21%, signal=33%	
GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX	GOCC_CUL3_RING_UBIQUITIN_LIGASE_COMPLEX	Details ...	36	-0.32776344	-1.3655457	0.1	0.9592179	0.998	6334	tags=31%, list=22%, signal=39%	
GOCC_SITE_OF_DNA_DAMAGE	GOCC_SITE_OF_DNA_DAMAGE	Details ...	117	-0.27775556	-1.3541206	0.10208333	0.9674989	0.998	2518	tags=18%, list=9%, signal=20%	
GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX	GOCC_DYSTROPHIN_ASSOCIATED_GLYCOPROTEIN_COMPLEX		16	-0.4623831	-1.3529046	0.13043478	0.9267841	0.998	8188	tags=56%, list=29%, signal=79%	
GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B	GOCC_INTRACILIARY_TRANSPORT_PARTICLE_B		18	-0.40229064	-1.347983	0.11673152	0.907487	0.998	6050	tags=33%, list=21%, signal=42%	
GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE	GOCC_POSTSYNAPTIC_DENSITY_MEMBRANE		84	-0.32097742	-1.3396621	0.061143983	0.90328336	0.998	6289	tags=36%, list=22%, signal=46%	
GOCC_INO80_TYPE_COMPLEX	GOCC_INO80_TYPE_COMPLEX		26	-0.42273024	-1.3366514	0.17708333	0.879227	0.999	4936	tags=35%, list=17%, signal=42%	
GOCC_TIGHT_JUNCTION	GOCC_TIGHT_JUNCTION		123	-0.27507073	-1.3340075	0.030181086	0.8545709	0.999	3217	tags=20%, list=11%, signal=23%	
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION		256	-0.25498343	-1.3270985	0.12795275	0.85084355	1.0	5899	tags=27%, list=21%, signal=34%	
GOCC_CILIARY_TRANSITION_ZONE	GOCC_CILIARY_TRANSITION_ZONE		70	-0.30805528	-1.3105679	0.1322314	0.888686	1.0	5212	tags=33%, list=18%, signal=40%	
GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION	GOCC_CONDENSED_CHROMOSOME_CENTROMERIC_REGION		181	-0.25287762	-1.2818567	0.18093385	0.98102784	1.0	5899	tags=26%, list=21%, signal=33%	
GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX	GOCC_NEUROTRANSMITTER_RECEPTOR_COMPLEX		37	-0.333616	-1.28141	0.12524462	0.94911087	1.0	5752	tags=35%, list=20%, signal=44%	
GOCC_SWI_SNF_COMPLEX	GOCC_SWI_SNF_COMPLEX		30	-0.33629453	-1.2749991	0.21237114	0.94455016	1.0	8060	tags=47%, list=28%, signal=65%	
GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX	GOCC_AMPA_GLUTAMATE_RECEPTOR_COMPLEX		20	-0.39981532	-1.2729571	0.18375242	0.92257416	1.0	8129	tags=55%, list=29%, signal=77%	
GOCC_NUCLEAR_SPECK	GOCC_NUCLEAR_SPECK		406	-0.22000384	-1.2590119	0.19832985	0.95412844	1.0	4551	tags=20%, list=16%, signal=24%	
GOCC_TRANSPORTER_COMPLEX	GOCC_TRANSPORTER_COMPLEX		379	-0.21699493	-1.2352663	0.052192066	1.0	1.0	4979	tags=20%, list=18%, signal=24%	
GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX	GOCC_CARBOXY_TERMINAL_DOMAIN_PROTEIN_KINASE_COMPLEX		18	-0.3794294	-1.2349828	0.22340426	0.9962135	1.0	10112	tags=50%, list=36%, signal=78%	
GOCC_SAGA_TYPE_COMPLEX	GOCC_SAGA_TYPE_COMPLEX		38	-0.3007949	-1.2290531	0.21703854	0.9939918	1.0	3914	tags=24%, list=14%, signal=27%	
GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE	GOCC_PARALLEL_FIBER_TO_PURKINJE_CELL_SYNAPSE		17	-0.42074037	-1.2135688	0.22889306	1.0	1.0	7571	tags=59%, list=27%, signal=80%	
GOCC_INTEGRATOR_COMPLEX	GOCC_INTEGRATOR_COMPLEX		18	-0.39101803	-1.2088976	0.2406639	1.0	1.0	10816	tags=50%, list=38%, signal=81%	
GOCC_APICAL_JUNCTION_COMPLEX	GOCC_APICAL_JUNCTION_COMPLEX		142	-0.24893574	-1.2075034	0.1390593	1.0	1.0	3217	tags=18%, list=11%, signal=21%	
GOCC_METHYLTRANSFERASE_COMPLEX	GOCC_METHYLTRANSFERASE_COMPLEX		95	-0.27762568	-1.2046556	0.26526317	0.9880524	1.0	6539	tags=28%, list=23%, signal=37%	
GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX	GOCC_HISTONE_METHYLTRANSFERASE_COMPLEX		62	-0.2695188	-1.203289	0.25462013	0.9685961	1.0	6539	tags=29%, list=23%, signal=38%	
GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX	GOCC_NUCLEAR_CYCLIN_DEPENDENT_PROTEIN_KINASE_HOLOENZYME_COMPLEX		15	-0.36289752	-1.1953303	0.23625255	0.9756365	1.0	10112	tags=47%, list=36%, signal=72%	
GOCC_CILIARY_MEMBRANE	GOCC_CILIARY_MEMBRANE		68	-0.27156985	-1.1935982	0.18562874	0.95930266	1.0	3451	tags=18%, list=12%, signal=20%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT	GOCC_PRESYNAPTIC_ACTIVE_ZONE_CYTOPLASMIC_COMPONENT		18	-0.39762253	-1.1905699	0.23552895	0.94836783	1.0	815	tags=17%, list=3%, signal=17%	
GOCC_STEREOCILIUM_BUNDLE	GOCC_STEREOCILIUM_BUNDLE		58	-0.28849187	-1.185901	0.20075758	0.94422215	1.0	2861	tags=22%, list=10%, signal=25%	
GOCC_SITE_OF_DOUBLE_STRAND_BREAK	GOCC_SITE_OF_DOUBLE_STRAND_BREAK		85	-0.25227168	-1.1814901	0.2526096	0.9397905	1.0	2518	tags=16%, list=9%, signal=18%	
GOCC_PRESYNAPTIC_ACTIVE_ZONE	GOCC_PRESYNAPTIC_ACTIVE_ZONE		74	-0.2602243	-1.1775235	0.15686275	0.93339276	1.0	1067	tags=12%, list=4%, signal=13%	
GOCC_FILOPODIUM_MEMBRANE	GOCC_FILOPODIUM_MEMBRANE		18	-0.34211457	-1.1772646	0.2372549	0.91437715	1.0	6370	tags=39%, list=22%, signal=50%	
